Date,IBM,AAPL,GOOG,MSFT,INTC,FB,AMZN,C
8/16/2016,160.699997,109.379997,777.140015,57.439999,35.209999,123.300003,764.039978,46.619999
8/17/2016,160.440002,109.220001,779.909973,57.560001,35.02,124.370003,764.630005,46.630001
8/18/2016,161.360001,109.080002,777.5,57.599998,34.970001,123.910004,764.460022,46.5
8/19/2016,160.039993,109.360001,775.419983,57.619999,35.240002,123.559998,757.309998,46.529999
8/22/2016,160,108.510002,772.150024,57.669998,35.360001,124.150002,759.47998,46.66
8/23/2016,160.259995,108.849998,772.080017,57.889999,35.400002,124.370003,762.450012,46.59
8/24/2016,159.050003,108.029999,769.640015,57.950001,35.150002,123.480003,757.25,46.66
8/25/2016,158.630005,107.57,769.409973,58.169998,35.09,123.889999,759.219971,46.720001
8/26/2016,158.320007,106.940002,769.539978,58.029999,35.259998,124.959999,769,47.110001
8/29/2016,159.720001,106.82,772.150024,58.099998,35.549999,126.540001,771.289978,47.259998
8/30/2016,159.399994,106,769.090027,57.889999,35.700001,125.839996,767.580017,47.900002
8/31/2016,158.880005,106.099998,767.049988,57.459999,35.889999,126.120003,769.159973,47.740002
9/1/2016,159.539993,106.730003,768.780029,57.59,36.02,126.169998,770.619995,47.360001
9/2/2016,159.550003,107.730003,771.460022,57.669998,36.080002,126.510002,772.440002,47.509998
9/6/2016,160.350006,107.699997,780.080017,57.610001,36.57,129.729996,788.869995,47.290001
9/7/2016,161.639999,108.360001,780.349976,57.66,36.459999,131.050003,784.47998,47.48
9/8/2016,159,105.519997,775.320007,57.43,36.439999,130.270004,784.059998,47.790001
9/9/2016,155.690002,103.129997,759.659973,56.209999,35.439999,127.099998,760.140015,47.169998
9/12/2016,158.289993,105.440002,769.02002,57.049999,36.080002,128.690002,771.48999,47.790001
9/13/2016,155.809998,107.949997,759.690002,56.529999,35.610001,127.209999,761.01001,46.919998
9/14/2016,154.050003,111.769997,762.48999,56.259998,35.619999,127.769997,761.090027,46.75
9/15/2016,155.660004,115.57,771.76001,57.189999,36.560001,128.350006,769.690002,47.080002
9/16/2016,153.839996,114.919998,768.880005,57.25,37.669998,129.070007,778.52002,46.41
9/19/2016,154.869995,113.580002,765.700012,56.93,37.16,128.649994,775.099976,46.59
9/20/2016,154.449997,113.57,771.409973,56.810001,37.139999,128.639999,780.219971,46.540001
9/21/2016,155.529999,113.550003,776.219971,57.759998,37.450001,129.940002,789.73999,46.900002
9/22/2016,156.110001,114.620003,787.210022,57.82,37.549999,130.080002,804.700012,47.110001
9/23/2016,154.979996,112.709999,786.900024,57.43,37.189999,127.959999,805.75,47.150002
9/26/2016,153.979996,112.879997,774.210022,56.900002,36.650002,127.309998,799.159973,45.889999
9/27/2016,156.770004,113.089996,783.01001,57.950001,37.18,128.690002,816.109985,46.369999
9/28/2016,158.289993,113.949997,781.559998,58.029999,37.439999,129.229996,828.719971,46.869999
9/29/2016,158.110001,112.18,775.01001,57.400002,37.32,128.089996,829.049988,45.799999
9/30/2016,158.850006,113.050003,777.289978,57.599998,37.75,128.270004,837.309998,47.23
10/3/2016,157.610001,112.519997,772.559998,57.419998,37.66,128.770004,836.73999,47.029999
10/4/2016,156.460007,113,776.429993,57.240002,37.540001,128.190002,834.030029,47.75
10/5/2016,157.080002,113.050003,776.469971,57.639999,37.990002,128.470001,844.359985,48.650002
10/6/2016,156.880005,113.889999,776.859985,57.740002,38.07,128.740005,841.659973,49.07
10/7/2016,155.669998,114.059998,775.080017,57.799999,38.099998,128.990005,839.429993,49.279999
10/10/2016,157.020004,116.050003,785.940002,58.040001,38.02,130.240005,841.710022,49.549999
10/11/2016,154.789993,116.300003,783.070007,57.189999,37.27,128.880005,831,48.990002
10/12/2016,154.289993,117.339996,786.140015,57.110001,37.130001,129.050003,834.090027,48.700001
10/13/2016,153.720001,116.980003,778.190002,56.919998,36.970001,127.82,829.280029,48.470001
10/14/2016,154.449997,117.629997,778.530029,57.419998,37.450001,127.879997,822.960022,48.610001
10/17/2016,154.770004,117.550003,779.960022,57.220001,37.290001,127.540001,812.950012,48.599998
10/18/2016,150.720001,117.470001,795.26001,57.66,37.75,128.570007,817.650024,48.990002
10/19/2016,151.259995,117.120003,801.5,57.529999,35.509998,130.110001,817.690002,49.48
10/20/2016,151.520004,117.059998,796.969971,57.25,35.43,130,810.320007,49.580002
10/21/2016,149.630005,116.599998,799.369995,59.66,35.150002,132.070007,818.98999,49.57
10/24/2016,150.570007,117.650002,813.109985,61,35.259998,133.279999,838.090027,49.580002
10/25/2016,150.880005,118.25,807.669983,60.990002,35.099998,132.289993,835.179993,49.59
10/26/2016,151.809998,115.589996,799.070007,60.630001,34.919998,131.039993,822.590027,50.009998
10/27/2016,153.350006,114.480003,795.349976,60.099998,34.810001,129.690002,818.359985,49.93
10/28/2016,152.610001,113.720001,795.369995,59.869999,34.740002,131.289993,776.320007,49.560001
10/31/2016,153.690002,113.540001,784.539978,59.919998,34.869999,130.990005,789.820007,49.150002
11/1/2016,152.789993,111.489998,783.609985,59.799999,34.52,129.5,785.409973,48.939999
11/2/2016,151.949997,111.589996,768.700012,59.43,34.599998,127.169998,765.559998,48.540001
11/3/2016,152.369995,109.830002,762.130005,59.209999,33.93,120,767.030029,48.189999
11/4/2016,152.429993,108.839996,762.02002,58.709999,33.610001,120.75,755.049988,48.169998
11/7/2016,155.720001,110.410004,782.52002,60.419998,34.689999,122.150002,784.929993,49.82
11/8/2016,155.169998,111.059998,790.51001,60.470001,34.740002,124.220001,787.75,49.91
11/9/2016,154.809998,110.879997,785.309998,60.169998,34.75,123.18,771.880005,51.59
11/10/2016,160.220001,107.790001,762.559998,58.700001,34.5,120.800003,742.380005,53.610001
11/11/2016,161.270004,108.43,754.02002,59.02,34.610001,119.019997,739.01001,52.830002
11/14/2016,158.210007,105.709999,736.080017,58.119999,34.48,115.080002,719.070007,54.68
11/15/2016,158.669998,107.110001,758.48999,58.869999,34.91,117.199997,743.23999,55.450001
11/16/2016,159.289993,109.989998,764.47998,59.650002,34.84,116.339996,746.48999,54.630001
11/17/2016,159.800003,109.949997,771.22998,60.639999,35.02,117.790001,756.400024,55.450001
11/18/2016,160.389999,110.059998,760.539978,60.349998,34.950001,117.019997,760.159973,55.459999
11/21/2016,162.770004,111.730003,769.200012,60.860001,34.98,121.769997,780,55.540001
11/22/2016,162.669998,111.800003,768.27002,61.119999,35.48,121.470001,785.330017,56.099998
11/23/2016,161.979996,111.230003,760.98999,60.400002,35.200001,120.839996,780.119995,56.689999
11/25/2016,163.139999,111.790001,761.679993,60.529999,35.439999,120.379997,780.369995,56.779999
11/28/2016,164.520004,111.57,768.23999,60.610001,35.509998,120.410004,766.77002,55.470001
11/29/2016,163.529999,111.459999,770.840027,61.09,35.310001,120.870003,762.52002,55.52
11/30/2016,162.220001,110.519997,758.039978,60.259998,34.700001,118.419998,750.570007,56.389999
12/1/2016,159.820007,109.489998,747.919983,59.200001,33.759998,115.099998,743.650024,57.27
12/2/2016,160.020004,109.900002,750.5,59.25,34.16,115.400002,740.340027,56.02
12/5/2016,159.839996,109.110001,762.52002,60.220001,34.389999,117.43,759.359985,57.279999
12/6/2016,160.350006,109.949997,759.109985,59.950001,34.720001,117.309998,764.719971,57.919998
12/7/2016,164.789993,111.029999,771.190002,61.369999,35.5,117.949997,770.419983,59.060001
12/8/2016,165.360001,112.120003,776.419983,61.009998,35.700001,118.910004,767.330017,60.150002
12/9/2016,166.520004,113.949997,789.289978,61.970001,35.759998,119.68,768.659973,60.040001
12/12/2016,165.5,113.300003,789.27002,62.169998,35.970001,117.769997,760.119995,59.549999
12/13/2016,168.289993,115.190002,796.099976,62.98,36.799999,120.309998,774.340027,59.790001
12/14/2016,168.509995,115.190002,797.070007,62.68,36.549999,120.209999,768.820007,59.450001
12/15/2016,168.020004,115.82,797.849976,62.580002,36.790001,120.57,761,60.23
12/16/2016,166.729996,115.970001,790.799988,62.299999,36.310001,119.870003,757.77002,59.75
12/19/2016,166.679993,116.639999,794.200012,63.619999,36.889999,119.239998,766,59.66
12/20/2016,167.600006,116.949997,796.419983,63.540001,37.209999,119.089996,771.219971,60.799999
12/21/2016,167.330002,117.059998,794.559998,63.540001,36.98,119.040001,770.599976,60.75
12/22/2016,167.059998,116.290001,791.26001,63.549999,36.93,117.400002,766.340027,60.490002
12/23/2016,166.710007,116.519997,789.909973,63.240002,36.970001,117.269997,760.590027,60.990002
12/27/2016,167.139999,117.260002,791.549988,63.279999,37.07,118.010002,771.400024,61.09
12/28/2016,166.190002,116.760002,785.049988,62.990002,36.630001,116.919998,772.130005,60.040001
12/29/2016,166.600006,116.730003,782.789978,62.900002,36.66,116.349998,765.150024,59.380001
12/30/2016,165.990005,115.82,771.820007,62.139999,36.27,115.050003,749.869995,59.43
